Timestamp,Endpoint,Allocated Memory (bytes),Total Allocated Memory (bytes),System Memory (bytes),Garbage Collections,Elapsed Time,CPU Usage (%),Memory Usage (KB)
2025-02-25T22:29:36+05:30,/item/last,493296,5745624,11948032,2,611.3µs,25.00,20079040.00
2025-02-25T22:29:36+05:30,/item/last,505168,5757496,11948032,2,590.2µs,100.00,20079040.00
2025-02-25T22:29:36+05:30,/item/last,517040,5769368,11948032,2,609.4µs,0.00,20079040.00
2025-02-25T22:29:36+05:30,/item/last,529248,5781576,11948032,2,631.8µs,25.00,20079048.00
2025-02-25T22:29:36+05:30,/item/last,541024,5793352,11948032,2,185.1µs,0.00,20079048.00
2025-02-25T22:29:36+05:30,/item/last,552880,5805208,11948032,2,672.1µs,25.00,20079048.00
2025-02-25T22:29:36+05:30,/item/last,564752,5817080,11948032,2,0s,50.00,20079052.00
2025-02-25T22:29:36+05:30,/item/last,576624,5828952,11948032,2,1.5105ms,0.00,20079052.00
2025-02-25T22:29:36+05:30,/item/last,588480,5840808,11948032,2,41.3µs,25.00,20078992.00
2025-02-25T22:29:36+05:30,/item/last,600336,5852664,11948032,2,0s,0.00,20078992.00
2025-02-25T22:29:36+05:30,/item/last,612368,5864696,11948032,2,0s,75.00,20078932.00
2025-02-25T22:29:36+05:30,/item/last,624240,5876568,11948032,2,0s,75.00,20078984.00
2025-02-25T22:29:36+05:30,/item/last,636016,5888344,11948032,2,0s,0.00,20078944.00
2025-02-25T22:29:36+05:30,/item/last,647872,5900200,11948032,2,0s,25.00,20078940.00
2025-02-25T22:29:36+05:30,/item/last,659744,5912072,11948032,2,0s,25.00,20078896.00
2025-02-25T22:29:36+05:30,/item/last,671520,5923848,11948032,2,205.7µs,0.00,20078912.00
2025-02-25T22:29:36+05:30,/item/last,683376,5935704,11948032,2,0s,62.50,20078948.00
2025-02-25T22:29:36+05:30,/item/last,695248,5947576,11948032,2,0s,0.00,20078964.00
2025-02-25T22:29:36+05:30,/item/last,707104,5959432,11948032,2,0s,25.00,20078964.00
2025-02-25T22:29:36+05:30,/item/last,718976,5971304,11948032,2,0s,0.00,20078964.00
2025-02-25T22:29:36+05:30,/item/last,730832,5983160,11948032,2,676.8µs,25.00,20078872.00
2025-02-25T22:29:36+05:30,/item/last,754680,6007008,11948032,2,608.1µs,25.00,20078876.00
2025-02-25T22:29:36+05:30,/item/last,762912,6015240,11948032,2,0s,0.00,20078876.00
2025-02-25T22:29:36+05:30,/item/last,776944,6029272,11948032,2,431µs,0.00,20078876.00
2025-02-25T22:29:36+05:30,/item/last,786624,6038952,11948032,2,185.1µs,0.00,20078876.00
2025-02-25T22:29:36+05:30,/item/last,803440,6055768,11948032,2,0s,100.00,20078876.00
2025-02-25T22:29:36+05:30,/item/last,810024,6062352,11948032,2,1.355ms,0.00,20078876.00
2025-02-25T22:29:36+05:30,/item/last,822728,6075056,11948032,2,0s,0.00,20078872.00
2025-02-25T22:29:36+05:30,/item/last,834568,6086896,11948032,2,0s,100.00,20078852.00
2025-02-25T22:29:36+05:30,/item/last,846440,6098768,11948032,2,0s,0.00,20078816.00
2025-02-25T22:29:36+05:30,/item/last,858296,6110624,11948032,2,0s,25.00,20078844.00
2025-02-25T22:29:36+05:30,/item/last,870152,6122480,11948032,2,0s,0.00,20078844.00
2025-02-25T22:29:36+05:30,/item/last,881912,6134240,11948032,2,0s,0.00,20078832.00
2025-02-25T22:29:36+05:30,/item/last,893768,6146096,11948032,2,0s,25.00,20078848.00
2025-02-25T22:29:36+05:30,/item/last,905640,6157968,11948032,2,571.8µs,25.00,20078904.00
2025-02-25T22:29:36+05:30,/item/last,917496,6169824,11948032,2,0s,0.00,20079236.00
2025-02-25T22:29:36+05:30,/item/last,929256,6181584,11948032,2,619µs,75.00,20079348.00
2025-02-25T22:29:36+05:30,/item/last,941128,6193456,11948032,2,643µs,25.00,20079424.00
2025-02-25T22:29:36+05:30,/item/last,952984,6205312,11948032,2,0s,75.00,20079936.00
2025-02-25T22:29:36+05:30,/item/last,964856,6217184,11948032,2,507.2µs,0.00,20080496.00
2025-02-25T22:29:36+05:30,/item/last,976696,6229024,11948032,2,504µs,100.00,20080620.00
2025-02-25T22:29:36+05:30,/item/last,988568,6240896,11948032,2,664.5µs,0.00,20080724.00
2025-02-25T22:29:36+05:30,/item/last,1000424,6252752,11948032,2,0s,75.00,20081200.00
2025-02-25T22:29:36+05:30,/item/last,1012296,6264624,11948032,2,598.7µs,0.00,20081976.00
2025-02-25T22:29:36+05:30,/item/last,1024152,6276480,11948032,2,38.2µs,0.00,20082400.00
2025-02-25T22:29:36+05:30,/item/last,1036008,6288336,11948032,2,0s,25.00,20082780.00
2025-02-25T22:29:36+05:30,/item/last,1047864,6300192,11948032,2,0s,25.00,20082888.00
2025-02-25T22:29:36+05:30,/item/last,1059736,6312064,11948032,2,56.1µs,0.00,20083532.00
2025-02-25T22:29:36+05:30,/item/last,1071592,6323920,11948032,2,0s,25.00,20083936.00
2025-02-25T22:29:36+05:30,/item/last,1083368,6335696,11948032,2,1.0402ms,50.00,20083948.00
2025-02-25T22:29:36+05:30,/item/last,1095240,6347568,11948032,2,630.9µs,0.00,20083944.00
2025-02-25T22:29:36+05:30,/item/last,1107096,6359424,11948032,2,504.3µs,100.00,20083964.00
2025-02-25T22:29:36+05:30,/item/last,1118968,6371296,11948032,2,0s,0.00,20083992.00
2025-02-25T22:29:36+05:30,/item/last,1130824,6383152,11948032,2,0s,75.00,20090104.00
2025-02-25T22:29:36+05:30,/item/last,1142696,6395024,11948032,2,29.2µs,50.00,20090044.00
2025-02-25T22:29:36+05:30,/item/last,1154568,6406896,11948032,2,0s,0.00,20091844.00
2025-02-25T22:29:36+05:30,/item/last,1166424,6418752,11948032,2,0s,25.00,20091780.00
2025-02-25T22:29:36+05:30,/item/last,1178296,6430624,11948032,2,607.4µs,75.00,20091720.00
2025-02-25T22:29:36+05:30,/item/last,1190168,6442496,11948032,2,662.9µs,0.00,20091680.00
2025-02-25T22:29:36+05:30,/item/last,1202024,6454352,11948032,2,0s,25.00,20091608.00
2025-02-25T22:29:36+05:30,/item/last,1213896,6466224,11948032,2,0s,50.00,20091568.00
2025-02-25T22:29:36+05:30,/item/last,1225768,6478096,11948032,2,16.7µs,0.00,20091544.00
2025-02-25T22:29:36+05:30,/item/last,1237624,6489952,11948032,2,574.5µs,0.00,20091492.00
2025-02-25T22:29:36+05:30,/item/last,1249480,6501808,11948032,2,622.8µs,0.00,20091404.00
2025-02-25T22:29:36+05:30,/item/last,1261336,6513664,11948032,2,603.9µs,0.00,20091372.00
2025-02-25T22:29:36+05:30,/item/last,1273192,6525520,11948032,2,0s,0.00,20091284.00
2025-02-25T22:29:36+05:30,/item/last,1285032,6537360,11948032,2,0s,0.00,20091180.00
2025-02-25T22:29:36+05:30,/item/last,1296888,6549216,11948032,2,0s,0.00,20091108.00
2025-02-25T22:29:36+05:30,/item/last,1308728,6561056,11948032,2,670.4µs,75.00,20090976.00
2025-02-25T22:29:36+05:30,/item/last,1320584,6572912,11948032,2,16µs,0.00,20090940.00
2025-02-25T22:29:36+05:30,/item/last,1332440,6584768,11948032,2,0s,0.00,20090880.00
2025-02-25T22:29:36+05:30,/item/last,1344296,6596624,11948032,2,0s,75.00,20090832.00
2025-02-25T22:29:36+05:30,/item/last,1356152,6608480,11948032,2,598.3µs,0.00,20089768.00
2025-02-25T22:29:37+05:30,/item/last,1368008,6620336,11948032,2,0s,75.00,20089648.00
2025-02-25T22:29:37+05:30,/item/last,1379880,6632208,11948032,2,0s,0.00,20089576.00
2025-02-25T22:29:37+05:30,/item/last,1391736,6644064,11948032,2,0s,75.00,20089524.00
2025-02-25T22:29:37+05:30,/item/last,1403608,6655936,11948032,2,0s,50.00,20089048.00
2025-02-25T22:29:37+05:30,/item/last,1415480,6667808,11948032,2,0s,0.00,20088952.00
2025-02-25T22:29:37+05:30,/item/last,1427384,6679712,11948032,2,653.2µs,25.00,20088936.00
2025-02-25T22:29:37+05:30,/item/last,1439256,6691584,11948032,2,0s,100.00,20088900.00
2025-02-25T22:29:37+05:30,/item/last,1451128,6703456,11948032,2,0s,0.00,20088872.00
2025-02-25T22:29:37+05:30,/item/last,1462984,6715312,11948032,2,0s,50.00,20088828.00
2025-02-25T22:29:37+05:30,/item/last,1474856,6727184,11948032,2,0s,75.00,20088808.00
2025-02-25T22:29:37+05:30,/item/last,1486728,6739056,11948032,2,0s,0.00,20088764.00
2025-02-25T22:29:37+05:30,/item/last,1498584,6750912,11948032,2,0s,25.00,20088712.00
2025-02-25T22:29:37+05:30,/item/last,1510456,6762784,11948032,2,0s,0.00,20088644.00
2025-02-25T22:29:37+05:30,/item/last,1522312,6774640,11948032,2,0s,100.00,20088648.00
2025-02-25T22:29:37+05:30,/item/last,1534184,6786512,11948032,2,529.1µs,25.00,20088612.00
2025-02-25T22:29:37+05:30,/item/last,1546040,6798368,11948032,2,0s,0.00,20088604.00
2025-02-25T22:29:37+05:30,/item/last,1557896,6810224,11948032,2,599.1µs,0.00,20088596.00
2025-02-25T22:29:37+05:30,/item/last,1569752,6822080,11948032,2,619.3µs,25.00,20088580.00
2025-02-25T22:29:37+05:30,/item/last,1581608,6833936,11948032,2,502.6µs,0.00,20088536.00
2025-02-25T22:29:37+05:30,/item/last,1593464,6845792,11948032,2,0s,25.00,20088472.00
2025-02-25T22:29:37+05:30,/item/last,1605320,6857648,11948032,2,517.2µs,0.00,20088456.00
2025-02-25T22:29:37+05:30,/item/last,1617176,6869504,11948032,2,517.7µs,50.00,20088508.00
2025-02-25T22:29:37+05:30,/item/last,1629032,6881360,11948032,2,41.3µs,0.00,20088552.00
2025-02-25T22:29:37+05:30,/item/last,1640888,6893216,11948032,2,504.3µs,0.00,20088528.00
2025-02-25T22:29:37+05:30,/item/last,1652744,6905072,11948032,2,0s,25.00,20088512.00
2025-02-25T22:29:37+05:30,/item/last,1664616,6916944,11948032,2,0s,100.00,20088460.00
2025-02-25T22:29:37+05:30,/item/last,1676488,6928816,11948032,2,0s,0.00,20088696.00
2025-02-25T22:29:37+05:30,/item/last,1688344,6940672,11948032,2,38.2µs,25.00,20088808.00
2025-02-25T22:29:37+05:30,/item/last,1700216,6952544,11948032,2,29.1µs,75.00,20088848.00
2025-02-25T22:29:37+05:30,/item/last,1712088,6964416,11948032,2,0s,0.00,20088944.00
2025-02-25T22:29:37+05:30,/item/last,1723944,6976272,11948032,2,616.6µs,25.00,20088936.00
2025-02-25T22:29:37+05:30,/item/last,1735816,6988144,11948032,2,29.1µs,0.00,20088896.00
2025-02-25T22:29:37+05:30,/item/last,1747656,6999984,11948032,2,0s,25.00,20088928.00
2025-02-25T22:29:37+05:30,/item/last,1759432,7011760,11948032,2,655.8µs,50.00,20088892.00
2025-02-25T22:29:37+05:30,/item/last,1771304,7023632,11948032,2,0s,0.00,20088976.00
2025-02-25T22:29:37+05:30,/item/last,1783144,7035472,11948032,2,0s,50.00,20088968.00
2025-02-25T22:29:37+05:30,/item/last,1795000,7047328,11948032,2,556.5µs,100.00,20088960.00
2025-02-25T22:29:37+05:30,/item/last,1806872,7059200,11948032,2,688.6µs,50.00,20088972.00
2025-02-25T22:29:37+05:30,/item/last,1818744,7071072,11948032,2,576.9µs,0.00,20088996.00
2025-02-25T22:29:37+05:30,/item/last,1830600,7082928,11948032,2,504.4µs,75.00,20088996.00
2025-02-25T22:29:37+05:30,/item/last,1842472,7094800,11948032,2,806.1µs,0.00,20089008.00
2025-02-25T22:29:37+05:30,/item/last,1854328,7106656,11948032,2,0s,50.00,20088996.00
2025-02-25T22:29:37+05:30,/item/last,1866200,7118528,11948032,2,0s,0.00,20088992.00
2025-02-25T22:29:37+05:30,/item/last,1878056,7130384,11948032,2,594.1µs,50.00,20089000.00
2025-02-25T22:29:37+05:30,/item/last,1889928,7142256,11948032,2,566.5µs,25.00,20088984.00
2025-02-25T22:29:37+05:30,/item/last,1901800,7154128,11948032,2,504.2µs,0.00,20088976.00
2025-02-25T22:29:37+05:30,/item/last,1913656,7165984,11948032,2,597µs,100.00,20088968.00
2025-02-25T22:29:37+05:30,/item/last,1925528,7177856,11948032,2,562.2µs,25.00,20088968.00
2025-02-25T22:29:37+05:30,/item/last,1937400,7189728,11948032,2,504.6µs,0.00,20088952.00
2025-02-25T22:29:37+05:30,/item/last,1949256,7201584,11948032,2,532.2µs,100.00,20088952.00
2025-02-25T22:29:37+05:30,/item/last,1961128,7213456,11948032,2,0s,25.00,20088968.00
2025-02-25T22:29:37+05:30,/item/last,1973000,7225328,11948032,2,0s,0.00,20089008.00
2025-02-25T22:29:37+05:30,/item/last,1984856,7237184,11948032,2,0s,25.00,20089056.00
2025-02-25T22:29:37+05:30,/item/last,1996728,7249056,11948032,2,597.3µs,75.00,20089108.00
2025-02-25T22:29:37+05:30,/item/last,2008600,7260928,11948032,2,516.4µs,0.00,20089164.00
2025-02-25T22:29:37+05:30,/item/last,2020456,7272784,11948032,2,0s,25.00,20089248.00
2025-02-25T22:29:37+05:30,/item/last,2032328,7284656,11948032,2,0s,0.00,20089352.00
2025-02-25T22:29:37+05:30,/item/last,2044184,7296512,11948032,2,594.6µs,100.00,20089480.00
2025-02-25T22:29:37+05:30,/item/last,2056056,7308384,11948032,2,28.8µs,25.00,20089488.00
2025-02-25T22:29:37+05:30,/item/last,2067928,7320256,11948032,2,0s,0.00,20089552.00
2025-02-25T22:29:37+05:30,/item/last,2079768,7332096,11948032,2,0s,25.00,20089624.00
2025-02-25T22:29:37+05:30,/item/last,2091640,7343968,11948032,2,0s,75.00,20089644.00
2025-02-25T22:29:37+05:30,/item/last,2103512,7355840,11948032,2,195.2µs,0.00,20089668.00
2025-02-25T22:29:37+05:30,/item/last,2115288,7367616,11948032,2,0s,25.00,20089744.00
2025-02-25T22:29:37+05:30,/item/last,2127160,7379488,11948032,2,510.2µs,50.00,20089792.00
2025-02-25T22:29:37+05:30,/item/last,2139032,7391360,11948032,2,661.6µs,0.00,20089800.00
2025-02-25T22:29:37+05:30,/item/last,2150888,7403216,11948032,2,0s,25.00,20089812.00
2025-02-25T22:29:37+05:30,/item/last,2162760,7415088,11948032,2,649.6µs,100.00,20089908.00
2025-02-25T22:29:37+05:30,/item/last,2174632,7426960,11948032,2,0s,0.00,20090024.00
2025-02-25T22:29:37+05:30,/item/last,2186584,7438912,11948032,2,0s,25.00,20090144.00
2025-02-25T22:29:37+05:30,/item/last,2198456,7450784,11948032,2,640.4µs,50.00,20090160.00
2025-02-25T22:29:37+05:30,/item/last,2210328,7462656,11948032,2,571.1µs,0.00,20090184.00
2025-02-25T22:29:37+05:30,/item/last,2222184,7474512,11948032,2,597.4µs,25.00,20090268.00
2025-02-25T22:29:37+05:30,/item/last,2234040,7486368,11948032,2,653µs,0.00,20090476.00
2025-02-25T22:29:37+05:30,/item/last,2245816,7498144,11948032,2,503.9µs,100.00,20090616.00
2025-02-25T22:29:37+05:30,/item/last,2257672,7510000,11948032,2,517.5µs,75.00,20090796.00
2025-02-25T22:29:37+05:30,/item/last,2269528,7521856,11948032,2,206.9µs,0.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2281304,7533632,11948032,2,629.9µs,25.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2293176,7545504,11948032,2,0s,0.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2305032,7557360,11948032,2,0s,75.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2316888,7569216,11948032,2,0s,100.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2328744,7581072,11948032,2,0s,0.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2340600,7592928,11948032,2,504.5µs,50.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2352472,7604800,11948032,2,585.9µs,25.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2368976,7621304,11948032,2,0s,25.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2370712,7623040,11948032,2,504.9µs,0.00,20097068.00
2025-02-25T22:29:37+05:30,/item/last,2388088,7640416,11948032,2,520.1µs,75.00,20098512.00
2025-02-25T22:29:37+05:30,/item/last,2399944,7652272,11948032,2,0s,0.00,20102580.00
2025-02-25T22:29:37+05:30,/item/last,2411704,7664032,11948032,2,0s,50.00,20102580.00
2025-02-25T22:29:37+05:30,/item/last,2423480,7675808,11948032,2,694.9µs,75.00,20105360.00
2025-02-25T22:29:37+05:30,/item/last,2435256,7687584,11948032,2,387.7µs,0.00,20105340.00
2025-02-25T22:29:37+05:30,/item/last,2447096,7699424,11948032,2,0s,50.00,20107048.00
2025-02-25T22:29:37+05:30,/item/last,2458968,7711296,11948032,2,999.9µs,100.00,20107016.00
2025-02-25T22:29:37+05:30,/item/last,2470840,7723168,11948032,2,0s,0.00,20107000.00
2025-02-25T22:29:37+05:30,/item/last,2482680,7735008,11948032,2,0s,75.00,20106972.00
2025-02-25T22:29:37+05:30,/item/last,2494456,7746784,11948032,2,0s,0.00,20106944.00
2025-02-25T22:29:37+05:30,/item/last,2506216,7758544,11948032,2,0s,50.00,20106900.00
2025-02-25T22:29:37+05:30,/item/last,2518072,7770400,11948032,2,0s,100.00,20106884.00
2025-02-25T22:29:37+05:30,/item/last,2529848,7782176,11948032,2,0s,0.00,20106776.00
2025-02-25T22:29:37+05:30,/item/last,2541704,7794032,11948032,2,215.4µs,100.00,20106680.00
2025-02-25T22:29:38+05:30,/item/last,2553560,7805888,11948032,2,0s,50.00,20106708.00
2025-02-25T22:29:38+05:30,/item/last,2564744,7817072,11948032,2,0s,0.00,20106708.00
2025-02-25T22:29:38+05:30,/item/last,2581872,7834200,11948032,2,0s,100.00,20106664.00
2025-02-25T22:29:38+05:30,/item/last,2588400,7840728,11948032,2,542µs,0.00,20106664.00
2025-02-25T22:29:38+05:30,/item/last,2600904,7853232,11948032,2,0s,0.00,20106664.00
2025-02-25T22:29:38+05:30,/item/last,2612664,7864992,11948032,2,516.6µs,75.00,20106676.00
2025-02-25T22:29:38+05:30,/item/last,2624440,7876768,11948032,2,0s,0.00,20106676.00
2025-02-25T22:29:38+05:30,/item/last,2642632,7894960,11948032,2,167.3µs,0.00,20106684.00
2025-02-25T22:29:38+05:30,/item/last,2640896,7893224,11948032,2,671.2µs,50.00,20106684.00
2025-02-25T22:29:38+05:30,/item/last,2659848,7912176,11948032,2,548.2µs,50.00,20106688.00
2025-02-25T22:29:38+05:30,/item/last,2671704,7924032,11948032,2,522.3µs,0.00,20106692.00
2025-02-25T22:29:38+05:30,/item/last,2683544,7935872,11948032,2,503.8µs,50.00,20106648.00
2025-02-25T22:29:38+05:30,/item/last,2695320,7947648,11948032,2,0s,0.00,20106652.00
2025-02-25T22:29:38+05:30,/item/last,2707256,7959584,11948032,2,0s,0.00,20106664.00
2025-02-25T22:29:38+05:30,/item/last,2719112,7971440,11948032,2,206µs,100.00,20106596.00
2025-02-25T22:29:38+05:30,/item/last,2730888,7983216,12210176,2,0s,75.00,20106580.00
2025-02-25T22:29:38+05:30,/item/last,2742664,7994992,12210176,2,504.1µs,100.00,20106528.00
2025-02-25T22:29:38+05:30,/item/last,2754520,8006848,12210176,2,0s,100.00,20106544.00
2025-02-25T22:29:38+05:30,/item/last,2766376,8018704,12210176,2,0s,0.00,20106548.00
2025-02-25T22:29:38+05:30,/item/last,2778216,8030544,12210176,2,504.1µs,75.00,20106596.00
2025-02-25T22:29:38+05:30,/item/last,2790072,8042400,12210176,2,0s,0.00,20106564.00
2025-02-25T22:29:38+05:30,/item/last,2801912,8054240,12210176,2,0s,100.00,20106572.00
2025-02-25T22:29:38+05:30,/item/last,2813784,8066112,12210176,2,560.6µs,50.00,20106576.00
2025-02-25T22:29:38+05:30,/item/last,2825640,8077968,12210176,2,504µs,100.00,20106576.00
2025-02-25T22:29:38+05:30,/item/last,2837496,8089824,12210176,2,268.3µs,100.00,20106680.00
2025-02-25T22:29:38+05:30,/item/last,2849272,8101600,12210176,2,0s,0.00,20106692.00
2025-02-25T22:29:38+05:30,/item/last,2861112,8113440,12210176,2,0s,100.00,20106732.00
2025-02-25T22:29:38+05:30,/item/last,2872984,8125312,12210176,2,556.2µs,50.00,20106868.00
2025-02-25T22:29:38+05:30,/item/last,2884760,8137088,12210176,2,0s,50.00,20107020.00
2025-02-25T22:29:38+05:30,/item/last,2896632,8148960,12210176,2,599.3µs,50.00,20111356.00
2025-02-25T22:29:38+05:30,/item/last,2908408,8160736,12210176,2,587.1µs,50.00,20111352.00
2025-02-25T22:29:38+05:30,/item/last,2920264,8172592,12210176,2,0s,0.00,20111348.00
2025-02-25T22:29:38+05:30,/item/last,2932024,8184352,12210176,2,0s,0.00,20111348.00
2025-02-25T22:29:38+05:30,/item/last,2943784,8196112,12210176,2,673.5µs,50.00,20111360.00
2025-02-25T22:29:38+05:30,/item/last,2955656,8207984,12210176,2,661.5µs,100.00,20111360.00
2025-02-25T22:29:38+05:30,/item/last,2967528,8219856,12210176,2,0s,0.00,20111356.00
2025-02-25T22:29:38+05:30,/item/last,2979384,8231712,12210176,2,614.3µs,100.00,20110332.00
2025-02-25T22:29:38+05:30,/item/last,2991160,8243488,12210176,2,0s,0.00,20112472.00
2025-02-25T22:29:38+05:30,/item/last,3003000,8255328,12210176,2,2.9948ms,100.00,20114484.00
2025-02-25T22:29:38+05:30,/item/last,2489160,8267720,12210176,3,640.7µs,0.00,20114488.00
2025-02-25T22:29:38+05:30,/item/last,374472,8282760,12210176,3,668.9µs,100.00,20114504.00
2025-02-25T22:29:38+05:30,/item/last,386856,8295144,12210176,3,501.9µs,50.00,20116496.00
2025-02-25T22:29:38+05:30,/item/last,398728,8307016,12210176,3,674.1µs,0.00,20116496.00
2025-02-25T22:29:38+05:30,/item/last,410584,8318872,12210176,3,585.1µs,75.00,20116496.00
2025-02-25T22:29:38+05:30,/item/last,426080,8334368,12210176,3,533.3µs,0.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,434312,8342600,12210176,3,503.8µs,0.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,446072,8354360,12210176,3,968.2µs,50.00,20116416.00
2025-02-25T22:29:38+05:30,/item/last,458456,8366744,12210176,3,342.4µs,100.00,20116416.00
2025-02-25T22:29:38+05:30,/item/last,470312,8378600,12210176,3,0s,0.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,482152,8390440,12210176,3,503.6µs,100.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,493928,8402216,12210176,3,0s,0.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,505768,8414056,12210176,3,658.5µs,50.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,517624,8425912,12210176,3,543.3µs,100.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,529480,8437768,12210176,3,0s,0.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,541336,8449624,12210176,3,0s,50.00,20116488.00
2025-02-25T22:29:38+05:30,/item/last,553192,8461480,12210176,3,0s,0.00,20116308.00
2025-02-25T22:29:38+05:30,/item/last,565048,8473336,12210176,3,550.5µs,75.00,20116372.00
2025-02-25T22:29:38+05:30,/item/last,576824,8485112,12210176,3,615.4µs,25.00,20116372.00
2025-02-25T22:29:38+05:30,/item/last,588696,8496984,12210176,3,567.2µs,0.00,20116332.00
2025-02-25T22:29:38+05:30,/item/last,600552,8508840,12210176,3,165.9µs,50.00,20116348.00
2025-02-25T22:29:38+05:30,/item/last,612408,8520696,12210176,3,0s,50.00,20116324.00
2025-02-25T22:29:38+05:30,/item/last,624264,8532552,12210176,3,0s,0.00,20116352.00
2025-02-25T22:29:38+05:30,/item/last,636104,8544392,12210176,3,0s,50.00,20116352.00
2025-02-25T22:29:38+05:30,/item/last,647960,8556248,12210176,3,0s,50.00,20116352.00
2025-02-25T22:29:38+05:30,/item/last,659832,8568120,12210176,3,630.6µs,0.00,20116352.00
2025-02-25T22:29:38+05:30,/item/last,671672,8579960,12210176,3,974.9µs,50.00,20116356.00
2025-02-25T22:29:38+05:30,/item/last,683448,8591736,12210176,3,480.5µs,100.00,20116356.00
2025-02-25T22:29:38+05:30,/item/last,695304,8603592,12210176,3,504.8µs,0.00,20116396.00
2025-02-25T22:29:38+05:30,/item/last,707144,8615432,12210176,3,0s,50.00,20116396.00
2025-02-25T22:29:38+05:30,/item/last,719016,8627304,12210176,3,575µs,50.00,20116396.00
2025-02-25T22:29:38+05:30,/item/last,730872,8639160,12210176,3,0s,0.00,20116392.00
2025-02-25T22:29:38+05:30,/item/last,742728,8651016,12210176,3,609.3µs,25.00,20116380.00
2025-02-25T22:29:38+05:30,/item/last,754600,8662888,12210176,3,602.5µs,0.00,20116380.00
2025-02-25T22:29:38+05:30,/item/last,766456,8674744,12210176,3,549.2µs,50.00,20116380.00
2025-02-25T22:29:38+05:30,/item/last,778312,8686600,12210176,3,638.9µs,25.00,20116380.00
2025-02-25T22:29:38+05:30,/item/last,790184,8698472,12210176,3,543µs,0.00,20116376.00
2025-02-25T22:29:38+05:30,/item/last,802040,8710328,12210176,3,0s,25.00,20116432.00
2025-02-25T22:29:38+05:30,/item/last,814088,8722376,12210176,3,0s,75.00,20118632.00
2025-02-25T22:29:38+05:30,/item/last,825960,8734248,12210176,3,544.9µs,0.00,20118632.00
2025-02-25T22:29:38+05:30,/item/last,837816,8746104,12210176,3,527.3µs,25.00,20118632.00
2025-02-25T22:29:38+05:30,/item/last,849688,8757976,12210176,3,511.3µs,75.00,20118628.00
2025-02-25T22:29:38+05:30,/item/last,861544,8769832,12210176,3,504.4µs,0.00,20120712.00
2025-02-25T22:29:38+05:30,/item/last,873400,8781688,12210176,3,0s,0.00,20120708.00
2025-02-25T22:29:38+05:30,/item/last,885240,8793528,12210176,3,0s,25.00,20120708.00
2025-02-25T22:29:38+05:30,/item/last,897112,8805400,12210176,3,596.1µs,0.00,20120660.00
2025-02-25T22:29:38+05:30,/item/last,908952,8817240,12210176,3,0s,50.00,20120656.00
2025-02-25T22:29:38+05:30,/item/last,920824,8829112,12210176,3,595.6µs,0.00,20120656.00
2025-02-25T22:29:38+05:30,/item/last,932680,8840968,12210176,3,596.7µs,25.00,20120656.00
2025-02-25T22:29:38+05:30,/item/last,944536,8852824,12210176,3,0s,75.00,20120828.00
2025-02-25T22:29:38+05:30,/item/last,960336,8868624,12210176,3,0s,25.00,20122192.00
2025-02-25T22:29:38+05:30,/item/last,968184,8876472,12210176,3,0s,0.00,20122192.00
2025-02-25T22:29:38+05:30,/item/last,980136,8888424,12210176,3,668.1µs,0.00,20122272.00
2025-02-25T22:29:38+05:30,/item/last,991992,8900280,12210176,3,575µs,75.00,20125704.00
2025-02-25T22:29:38+05:30,/item/last,1003864,8912152,12210176,3,0s,0.00,20125680.00
2025-02-25T22:29:38+05:30,/item/last,1015720,8924008,12210176,3,503µs,25.00,20125672.00
2025-02-25T22:29:38+05:30,/item/last,1027496,8935784,12210176,3,0s,100.00,20125684.00
2025-02-25T22:29:38+05:30,/item/last,1039368,8947656,12210176,3,540.9µs,75.00,20125660.00
2025-02-25T22:29:38+05:30,/item/last,1051240,8959528,12210176,3,539.4µs,0.00,20125624.00
2025-02-25T22:29:38+05:30,/item/last,1063096,8971384,12210176,3,589.8µs,50.00,20125620.00
2025-02-25T22:29:38+05:30,/item/last,1074968,8983256,12210176,3,614.9µs,0.00,20125620.00
2025-02-25T22:29:38+05:30,/item/last,1086824,8995112,12210176,3,646.5µs,100.00,20128088.00
2025-02-25T22:29:38+05:30,/item/last,1098696,9006984,12210176,3,522.9µs,0.00,20128084.00
2025-02-25T22:29:38+05:30,/item/last,1110552,9018840,12210176,3,0s,25.00,20128080.00
2025-02-25T22:29:38+05:30,/item/last,1122424,9030712,12210176,3,0s,75.00,20128084.00
